2020-05-27;23:13:53;0;0;1;0;0
2020-05-27;23:14:01;1;48;50;0;0
2020-05-27;23:14:01;1;16;20;0;0
2020-05-27;23:14:01;1;32;35;0;0
2020-05-27;23:14:03;1;48;50;0;0
2020-05-27;23:14:03;1;16;20;0;0
2020-05-27;23:14:03;1;16;20;0;0
2020-05-27;23:14:08;1;48;50;0;0
2020-05-27;23:14:08;1;16;20;0;0
2020-05-27;23:14:08;1;32;35;0;0
2020-05-27;23:14:09;1;48;49;0;0
2020-05-27;23:14:09;1;16;20;0;0
2020-05-27;23:14:16;2;96;98;0;0
2020-05-27;23:14:16;2;112;114;0;0
2020-05-27;23:14:16;2;80;82;0;0
2020-05-27;23:14:18;2;64;69;0;0
2020-05-27;23:14:19;2;112;114;0;0
2020-05-27;23:14:19;2;80;81;0;0
2020-05-27;23:14:21;2;64;68;0;0
2020-05-27;23:14:22;2;112;114;0;0
2020-05-27;23:14:22;2;80;82;0;0
2020-05-27;23:14:23;2;64;69;0;0
2020-05-27;23:14:24;2;96;97;0;0
2020-05-27;23:14:24;2;80;83;-127;-127
2020-05-27;23:14:24;2;112;114;0;0
2020-05-27;23:14:24;2;80;81;0;0
2020-05-27;23:14:26;2;64;68;0;0
2020-05-27;23:14:39;0;0;1;0;0
